Data;San Giorgio D.Vento med. 10m;San Giorgio V.Vento med.10m;San Giorgio V.Vento max;San Giorgio Temperatura;San Giorgio Umidita';San Giorgio Radiazione solare
2025-03-06 08:30:00;0;1.8;2.0;8.8;78.0;287
2025-03-06 08:35:00;0;1.7;1.8;8.8;78.0;302
2025-03-06 08:40:00;352;1.7;2.0;9.1;78.0;317
2025-03-06 08:45:00;358;1.5;1.6;9.1;78.0;330
2025-03-06 08:50:00;7;1.6;1.9;9.1;78.0;345
2025-03-06 08:55:00;2;1.6;1.9;9.2;77.0;364
2025-03-06 09:00:00;350;1.4;1.5;9.7;78.0;375
2025-03-06 09:05:00;338;1.3;1.6;10.0;77.0;389
2025-03-06 09:10:00;336;1.1;1.5;10.4;76.0;403
2025-03-06 09:15:00;343;0.9;1.1;10.6;75.0;416
2025-03-06 09:20:00;355;0.9;1.2;10.5;73.0;427
2025-03-06 09:25:00;359;1.2;1.5;10.5;73.0;439
2025-03-06 09:30:00;9;1.5;1.7;11.0;73.0;453
2025-03-06 09:35:00;9;1.4;1.7;10.8;73.0;466
2025-03-06 09:40:00;2;1.2;1.4;10.7;73.0;478
2025-03-06 09:45:00;17;1.1;1.2;11.9;73.0;490
2025-03-06 09:50:00;20;0.9;1.1;12.3;71.0;500
2025-03-06 09:55:00;2;0.9;1.0;11.2;68.0;512
2025-03-06 10:00:00;14;1.0;1.1;12.6;69.0;522
2025-03-06 10:05:00;15;0.6;0.7;13.0;67.0;530
2025-03-06 10:10:00;15;0.5;0.6;13.5;66.0;538
2025-03-06 10:15:00;35;0.5;0.7;13.9;65.0;549
2025-03-06 10:20:00;68;0.2;0.7;13.3;63.0;570
2025-03-06 10:25:00;145;0.8;0.9;12.1;64.0;587
2025-03-06 10:30:00;142;0.9;1.1;11.9;65.0;596
2025-03-06 10:35:00;132;0.8;0.9;12.1;66.0;605
2025-03-06 10:40:00;138;1.0;1.3;11.7;67.0;615
2025-03-06 10:45:00;157;1.9;2.2;11.3;68.0;626
2025-03-06 10:50:00;149;1.9;2.1;11.3;70.0;632
2025-03-06 10:55:00;155;1.8;2.1;11.7;70.0;631
2025-03-06 11:00:00;163;1.7;2.1;12.0;68.0;633
2025-03-06 11:05:00;186;1.5;2.3;12.2;65.0;639
2025-03-06 11:10:00;180;1.6;2.1;12.2;62.0;651
2025-03-06 11:15:00;171;1.7;2.3;12.3;60.0;655
2025-03-06 11:20:00;159;2.1;2.6;12.2;59.0;661
2025-03-06 11:25:00;152;2.0;2.5;12.2;57.0;665
2025-03-06 11:30:00;144;1.9;2.3;12.2;59.0;669
2025-03-06 11:35:00;137;1.4;1.6;12.4;59.0;671
2025-03-06 11:40:00;147;1.5;1.7;12.4;61.0;676
2025-03-06 11:45:00;152;1.6;1.9;12.5;62.0;677
2025-03-06 11:50:00;149;1.8;2.3;12.1;66.0;682
2025-03-06 11:55:00;159;2.1;2.4;12.3;64.0;681
2025-03-06 12:00:00;157;2.2;2.5;12.4;67.0;683
2025-03-06 12:05:00;156;2.1;2.4;12.3;67.0;683
2025-03-06 12:10:00;154;1.7;2.1;12.4;68.0;687
2025-03-06 12:15:00;149;1.6;1.9;12.3;69.0;684
2025-03-06 12:20:00;147;1.5;1.7;12.5;69.0;687
2025-03-06 12:25:00;148;1.6;1.7;12.4;70.0;690
2025-03-06 12:30:00;149;1.6;1.7;12.6;69.0;688
2025-03-06 12:35:00;152;1.7;1.9;12.7;69.0;689
2025-03-06 12:40:00;153;2.1;2.4;12.7;68.0;686
2025-03-06 12:45:00;157;2.3;2.4;12.7;67.0;682
2025-03-06 12:50:00;157;2.2;2.3;12.7;67.0;682
2025-03-06 12:55:00;155;2.2;2.3;12.8;68.0;678
2025-03-06 13:00:00;159;2.3;2.5;12.8;68.0;678
2025-03-06 13:05:00;159;2.4;2.6;12.9;67.0;671
2025-03-06 13:10:00;161;2.5;2.9;13.1;64.0;665
2025-03-06 13:15:00;158;2.4;2.9;13.1;64.0;660
2025-03-06 13:20:00;156;2.2;2.5;12.9;67.0;659
2025-03-06 13:25:00;153;1.9;2.4;12.9;69.0;654
2025-03-06 13:30:00;143;1.8;1.8;12.8;70.0;647
2025-03-06 13:35:00;142;1.6;1.7;12.8;71.0;640
2025-03-06 13:40:00;144;1.5;1.7;13.0;72.0;633
2025-03-06 13:45:00;150;1.5;1.6;13.2;71.0;626
2025-03-06 13:50:00;159;1.4;1.6;13.4;69.0;620
2025-03-06 13:55:00;157;1.5;1.7;13.7;59.0;613
2025-03-06 14:00:00;146;1.6;1.7;13.8;54.0;604
2025-03-06 14:05:00;142;1.6;1.8;13.6;59.0;589
2025-03-06 14:10:00;148;1.7;1.8;13.5;65.0;580
2025-03-06 14:15:00;149;1.8;1.8;13.4;68.0;569
2025-03-06 14:20:00;151;1.8;1.8;13.4;69.0;555
2025-03-06 14:25:00;146;1.8;1.9;13.5;70.0;543
2025-03-06 14:30:00;144;2.0;2.2;13.4;69.0;535
2025-03-06 14:35:00;149;2.1;2.2;13.4;66.0;525
2025-03-06 14:40:00;145;2.1;2.2;13.4;64.0;516
2025-03-06 14:45:00;141;2.2;2.4;13.4;62.0;505
2025-03-06 14:50:00;146;2.3;2.5;13.4;61.0;496
2025-03-06 14:55:00;147;2.5;2.6;13.4;60.0;486
2025-03-06 15:00:00;148;2.5;2.7;13.5;56.0;472
2025-03-06 15:05:00;147;2.4;2.5;13.4;56.0;459
2025-03-06 15:10:00;147;2.4;2.5;13.5;54.0;447
2025-03-06 15:15:00;145;2.4;2.6;13.5;55.0;433
2025-03-06 15:20:00;145;2.5;2.7;13.4;54.0;420
2025-03-06 15:25:00;140;2.5;2.6;13.4;55.0;407
2025-03-06 15:30:00;140;2.5;2.6;13.4;55.0;394
2025-03-06 15:35:00;140;2.6;2.7;13.3;57.0;380
2025-03-06 15:40:00;139;2.5;2.7;13.2;56.0;365
2025-03-06 15:45:00;139;2.6;2.7;13.2;57.0;350
2025-03-06 15:50:00;137;2.5;2.6;13.2;57.0;335
2025-03-06 15:55:00;137;2.5;2.7;13.2;53.0;320
2025-03-06 16:00:00;138;2.6;2.7;13.2;53.0;305
2025-03-06 16:05:00;137;2.7;2.9;13.0;59.0;290
2025-03-06 16:10:00;137;3.1;3.4;12.8;62.0;274
2025-03-06 16:15:00;133;3.3;3.6;12.7;64.0;258
2025-03-06 16:20:00;131;3.1;3.3;12.7;65.0;242
2025-03-06 16:25:00;135;3.3;3.6;12.5;68.0;226
2025-03-06 16:30:00;134;3.0;3.2;12.5;68.0;210
2025-03-06 16:35:00;138;3.0;3.2;12.5;69.0;195
2025-03-06 16:40:00;138;3.0;3.3;12.5;69.0;178
2025-03-06 16:45:00;136;3.3;3.7;12.5;70.0;162
2025-03-06 16:50:00;133;3.5;3.9;12.5;70.0;147
2025-03-06 16:55:00;134;3.3;3.7;12.5;70.0;132
2025-03-06 17:00:00;134;3.4;3.6;12.5;70.0;118
2025-03-06 17:05:00;133;3.5;3.9;12.4;70.0;103
2025-03-06 17:10:00;133;3.5;3.8;12.4;69.0;90
2025-03-06 17:15:00;134;3.2;3.5;12.4;68.0;77
2025-03-06 17:20:00;137;3.3;3.8;12.4;63.0;64
2025-03-06 17:25:00;135;3.3;3.7;12.4;61.0;52
2025-03-06 17:30:00;135;2.9;3.2;12.4;58.0;41
2025-03-06 17:35:00;135;2.7;3.1;12.3;60.0;32
2025-03-06 17:40:00;136;2.9;3.1;12.3;61.0;26
2025-03-06 17:45:00;136;2.7;2.9;12.2;61.0;20
2025-03-06 17:50:00;136;2.5;2.7;12.2;60.0;15
2025-03-06 17:55:00;139;2.5;2.6;12.2;61.0;9
2025-03-06 18:00:00;139;2.6;2.9;12.1;62.0;5
2025-03-06 18:05:00;139;2.7;3.0;12.0;62.0;3
2025-03-06 18:10:00;136;2.9;3.3;11.9;62.0;0
2025-03-06 18:15:00;134;3.2;3.4;11.8;63.0;0
2025-03-06 18:20:00;136;3.1;3.6;11.7;63.0;0
2025-03-06 18:25:00;139;2.6;2.9;11.7;63.0;
2025-03-06 18:30:00;136;2.4;2.7;11.6;65.0;
2025-03-06 18:35:00;136;2.6;2.9;11.7;64.0;
2025-03-06 18:40:00;137;2.5;2.8;11.6;65.0;
2025-03-06 18:45:00;139;2.4;2.7;11.6;66.0;
2025-03-06 18:50:00;140;2.5;3.0;11.6;67.0;
2025-03-06 18:55:00;145;3.2;4.1;11.7;64.0;
2025-03-06 19:00:00;139;3.4;3.7;11.7;63.0;
2025-03-06 19:05:00;142;3.3;4.0;11.6;65.0;
2025-03-06 19:10:00;146;3.2;3.7;11.6;65.0;
2025-03-06 19:15:00;148;2.8;3.2;11.5;66.0;
2025-03-06 19:20:00;148;2.7;3.0;11.4;68.0;
2025-03-06 19:25:00;151;2.5;3.2;11.5;68.0;
2025-03-06 19:30:00;152;2.7;3.1;11.5;68.0;
2025-03-06 19:35:00;150;2.9;3.4;11.5;68.0;
2025-03-06 19:40:00;150;3.2;3.6;11.5;67.0;
2025-03-06 19:45:00;146;2.9;3.5;11.4;69.0;
2025-03-06 19:50:00;143;3.2;3.6;11.4;69.0;
2025-03-06 19:55:00;144;3.2;3.8;11.4;69.0;
2025-03-06 20:00:00;148;3.1;3.6;11.4;70.0;
2025-03-06 20:05:00;150;2.8;3.5;11.3;70.0;
2025-03-06 20:10:00;149;2.7;3.4;11.3;71.0;
2025-03-06 20:15:00;152;2.8;3.3;11.3;71.0;
2025-03-06 20:20:00;156;2.9;3.5;11.2;72.0;
2025-03-06 20:25:00;155;3.4;3.7;11.2;72.0;
2025-03-06 20:30:00;157;3.2;3.8;11.1;72.0;
2025-03-06 20:35:00;158;3.3;3.8;11.1;73.0;
2025-03-06 20:40:00;162;3.1;3.6;11.1;73.0;
2025-03-06 20:45:00;160;2.5;3.0;11.1;73.0;
2025-03-06 20:50:00;161;2.4;2.8;11.1;74.0;
2025-03-06 20:55:00;173;2.0;2.2;10.9;74.0;0
2025-03-06 21:00:00;179;1.7;2.0;10.9;74.0;
2025-03-06 21:05:00;185;1.6;1.8;10.9;75.0;
2025-03-06 21:10:00;163;1.7;1.9;10.9;76.0;
2025-03-06 21:15:00;158;1.6;2.0;10.9;77.0;
2025-03-06 21:20:00;173;1.3;1.4;10.9;77.0;
2025-03-06 21:25:00;183;1.1;1.5;10.8;78.0;
2025-03-06 21:30:00;188;1.2;1.5;10.9;78.0;
2025-03-06 21:35:00;186;1.4;1.7;10.9;77.0;
2025-03-06 21:40:00;200;1.1;1.4;10.8;76.0;
2025-03-06 21:45:00;208;0.7;1.0;10.7;75.0;0
2025-03-06 21:50:00;211;0.6;0.7;10.7;74.0;
2025-03-06 21:55:00;239;0.6;0.7;10.6;75.0;
2025-03-06 22:00:00;262;0.3;0.4;10.5;75.0;
2025-03-06 22:05:00;259;0.5;0.8;10.6;76.0;
2025-03-06 22:10:00;253;0.8;1.0;10.8;77.0;
2025-03-06 22:15:00;249;1.2;1.6;10.9;77.0;
2025-03-06 22:20:00;262;1.6;1.8;10.9;77.0;
2025-03-06 22:25:00;271;1.8;2.1;11.0;77.0;
2025-03-06 22:30:00;280;2.0;2.3;10.9;77.0;
2025-03-06 22:35:00;286;2.2;2.6;10.8;77.0;
2025-03-06 22:40:00;293;1.9;2.4;10.7;77.0;
2025-03-06 22:45:00;295;1.9;2.3;10.7;77.0;
2025-03-06 22:50:00;296;1.7;2.2;10.8;76.0;
2025-03-06 22:55:00;308;1.5;1.9;10.6;75.0;
2025-03-06 23:00:00;327;1.8;2.3;10.1;76.0;0
2025-03-06 23:05:00;327;2.3;2.7;9.7;77.0;0
2025-03-06 23:10:00;323;2.3;2.8;9.5;79.0;0
2025-03-06 23:15:00;329;2.0;2.4;9.4;79.0;0
2025-03-06 23:20:00;338;1.5;1.8;9.3;80.0;0
2025-03-06 23:25:00;336;1.5;1.8;9.3;80.0;
2025-03-06 23:30:00;327;1.8;2.4;9.4;81.0;
2025-03-06 23:35:00;327;1.9;2.3;9.5;81.0;
2025-03-06 23:40:00;328;1.9;2.2;9.5;81.0;
2025-03-06 23:45:00;332;1.6;2.0;9.4;81.0;
2025-03-06 23:50:00;335;1.7;2.0;9.4;80.0;
2025-03-06 23:55:00;331;1.4;1.9;9.4;80.0;
2025-03-07 00:00:00;344;1.6;1.9;9.3;80.0;
2025-03-07 00:05:00;349;1.6;1.8;9.3;80.0;
2025-03-07 00:10:00;355;1.5;1.8;9.3;80.0;
2025-03-07 00:15:00;0;1.4;1.7;9.2;80.0;
2025-03-07 00:20:00;359;1.5;1.7;9.1;80.0;
2025-03-07 00:25:00;347;1.3;1.6;9.1;80.0;
2025-03-07 00:30:00;341;1.4;1.6;9.2;80.0;
2025-03-07 00:35:00;350;1.1;1.4;9.2;80.0;
2025-03-07 00:40:00;14;1.0;1.2;9.1;79.0;
2025-03-07 00:45:00;27;0.9;1.1;9.0;80.0;0
2025-03-07 00:50:00;27;0.8;1.0;8.8;80.0;0
2025-03-07 00:55:00;26;0.7;1.1;8.7;80.0;0
2025-03-07 01:00:00;12;0.9;1.3;8.9;80.0;
2025-03-07 01:05:00;356;1.0;1.4;8.9;80.0;
2025-03-07 01:10:00;16;1.2;1.4;8.9;80.0;
2025-03-07 01:15:00;34;0.9;1.2;8.8;80.0;
2025-03-07 01:20:00;20;1.0;1.4;8.8;80.0;
2025-03-07 01:25:00;50;1.2;1.5;8.8;80.0;
2025-03-07 01:30:00;62;1.3;1.6;8.7;80.0;
2025-03-07 01:35:00;52;1.0;1.3;8.6;80.0;
2025-03-07 01:40:00;58;0.7;0.9;8.6;81.0;
2025-03-07 01:45:00;34;0.7;1.0;8.5;81.0;0
2025-03-07 01:50:00;8;0.8;1.0;8.6;81.0;
2025-03-07 01:55:00;356;1.1;1.3;8.6;82.0;
2025-03-07 02:00:00;350;1.3;1.5;8.8;82.0;
2025-03-07 02:05:00;359;1.3;1.4;8.9;82.0;
2025-03-07 02:10:00;12;1.2;1.4;8.9;82.0;0
2025-03-07 02:15:00;33;0.9;1.2;8.6;82.0;
2025-03-07 02:20:00;26;1.0;1.4;8.5;82.0;0
2025-03-07 02:25:00;4;1.2;1.7;8.5;83.0;
2025-03-07 02:30:00;0;1.3;1.9;8.5;83.0;
2025-03-07 02:35:00;352;1.3;1.5;8.5;83.0;
2025-03-07 02:40:00;357;1.1;1.4;8.5;84.0;
2025-03-07 02:45:00;12;1.2;1.4;8.3;84.0;0
2025-03-07 02:50:00;28;1.1;1.4;8.2;84.0;0
2025-03-07 02:55:00;23;1.2;1.6;8.2;85.0;
2025-03-07 03:00:00;25;1.3;1.6;8.1;85.0;
2025-03-07 03:05:00;11;1.3;1.6;8.2;85.0;
2025-03-07 03:10:00;6;1.3;1.6;8.1;86.0;
2025-03-07 03:15:00;3;1.3;1.7;8.1;86.0;
2025-03-07 03:20:00;356;1.4;1.8;8.2;86.0;
2025-03-07 03:25:00;347;1.1;1.3;8.2;86.0;
2025-03-07 03:30:00;344;1.2;1.5;8.2;87.0;
2025-03-07 03:35:00;352;0.9;1.2;8.2;87.0;
2025-03-07 03:40:00;5;1.2;1.6;8.2;87.0;
2025-03-07 03:45:00;11;1.3;1.7;8.2;87.0;0
2025-03-07 03:50:00;25;0.8;1.1;8.0;87.0;0
2025-03-07 03:55:00;17;0.9;1.4;8.1;87.0;0
2025-03-07 04:00:00;14;0.7;0.9;7.9;87.0;0
2025-03-07 04:05:00;358;1.1;1.8;8.1;88.0;
2025-03-07 04:10:00;358;1.7;2.1;8.0;87.0;
2025-03-07 04:15:00;353;1.6;1.9;8.1;88.0;
2025-03-07 04:20:00;347;2.0;2.4;8.0;87.0;
2025-03-07 04:25:00;336;1.6;2.0;7.9;87.0;
2025-03-07 04:30:00;344;1.7;2.0;7.9;87.0;
2025-03-07 04:35:00;349;1.6;2.3;7.7;87.0;
2025-03-07 04:40:00;349;1.5;1.8;7.7;87.0;
2025-03-07 04:45:00;349;1.6;1.9;7.5;87.0;
2025-03-07 04:50:00;349;1.5;2.1;7.5;87.0;
2025-03-07 04:55:00;348;1.3;1.6;7.4;87.0;
2025-03-07 05:00:00;350;1.4;1.9;7.4;87.0;
2025-03-07 05:05:00;356;1.9;2.3;7.3;87.0;
2025-03-07 05:10:00;0;1.6;1.9;7.3;87.0;
2025-03-07 05:15:00;357;1.4;1.9;7.3;87.0;0
2025-03-07 05:20:00;4;1.7;2.3;7.3;87.0;
2025-03-07 05:25:00;354;2.0;2.3;7.3;87.0;
2025-03-07 05:30:00;345;1.7;1.9;7.3;88.0;
2025-03-07 05:35:00;350;1.7;2.1;7.4;88.0;
2025-03-07 05:40:00;345;1.4;1.9;7.4;88.0;
2025-03-07 05:45:00;343;1.4;1.9;7.4;88.0;0
2025-03-07 05:50:00;328;1.2;1.4;7.4;88.0;0
2025-03-07 05:55:00;324;1.1;1.6;7.4;88.0;
2025-03-07 06:00:00;307;1.0;1.3;7.3;88.0;
2025-03-07 06:05:00;308;1.3;1.5;7.3;88.0;
2025-03-07 06:10:00;333;1.3;1.7;7.1;88.0;
2025-03-07 06:15:00;323;1.4;1.8;7.0;88.0;
2025-03-07 06:20:00;317;1.6;1.8;7.0;88.0;0
2025-03-07 06:25:00;325;1.2;1.6;6.9;88.0;0
2025-03-07 06:30:00;332;0.9;1.2;6.8;88.0;0
2025-03-07 06:35:00;335;1.3;1.6;6.9;89.0;2
2025-03-07 06:40:00;320;1.5;1.8;6.9;89.0;4
2025-03-07 06:45:00;315;1.6;1.8;7.0;89.0;8
2025-03-07 06:50:00;313;1.6;1.8;7.1;89.0;14
2025-03-07 06:55:00;312;1.8;2.1;7.1;89.0;25
2025-03-07 07:00:00;296;1.7;2.0;7.2;89.0;36
2025-03-07 07:05:00;285;1.8;2.2;7.2;89.0;48
2025-03-07 07:10:00;286;1.6;2.0;7.2;89.0;61
2025-03-07 07:15:00;293;1.5;2.0;7.3;89.0;73
2025-03-07 07:20:00;296;1.5;2.0;7.4;89.0;86
2025-03-07 07:25:00;284;1.3;2.2;7.4;88.0;97
2025-03-07 07:30:00;283;1.4;2.0;7.5;88.0;110
2025-03-07 07:35:00;295;1.5;2.0;7.5;88.0;121
2025-03-07 07:40:00;307;2.0;2.8;7.3;87.0;132
2025-03-07 07:45:00;301;2.1;2.9;7.5;87.0;146
2025-03-07 07:50:00;304;2.3;2.8;7.5;87.0;161
2025-03-07 07:55:00;307;2.3;3.0;7.6;86.0;178
2025-03-07 08:00:00;308;2.2;2.8;7.8;86.0;196
2025-03-07 08:05:00;322;1.9;2.5;8.0;85.0;214
2025-03-07 08:10:00;325;1.5;2.3;8.1;85.0;237
2025-03-07 08:15:00;324;1.9;2.4;8.2;83.0;255
2025-03-07 08:20:00;328;2.4;3.4;8.0;81.0;277
2025-03-07 08:25:00;323;2.5;3.8;8.2;80.0;296
2025-03-07 08:30:00;329;2.9;3.8;8.2;78.0;315
2025-03-07 08:35:00;331;2.5;3.4;8.1;76.0;328
2025-03-07 08:40:00;333;2.3;3.1;8.3;75.0;335
2025-03-07 08:45:00;337;2.4;3.1;8.3;74.0;343
2025-03-07 08:50:00;344;2.7;3.1;8.3;73.0;350
2025-03-07 08:55:00;343;2.5;3.0;8.5;73.0;364
2025-03-07 09:00:00;348;2.4;2.7;8.7;73.0;376
2025-03-07 09:05:00;344;2.0;2.4;8.9;73.0;390
2025-03-07 09:10:00;359;1.9;2.3;9.1;72.0;403
2025-03-07 09:15:00;357;2.1;2.5;9.2;70.0;421
2025-03-07 09:20:00;357;1.9;2.3;9.4;69.0;435
2025-03-07 09:25:00;0;2.0;2.7;9.5;68.0;449
2025-03-07 09:30:00;0;2.2;2.5;9.5;66.0;462
2025-03-07 09:35:00;6;2.2;2.7;9.7;67.0;475
2025-03-07 09:40:00;12;2.3;2.8;9.9;67.0;488
2025-03-07 09:45:00;14;2.2;2.7;9.6;67.0;502
2025-03-07 09:50:00;10;2.3;2.9;9.9;66.0;512
2025-03-07 09:55:00;7;1.9;2.6;10.1;67.0;525
2025-03-07 10:00:00;357;1.6;2.1;10.4;67.0;534
2025-03-07 10:05:00;2;1.7;2.0;10.5;66.0;546
2025-03-07 10:10:00;1;1.6;2.0;10.8;65.0;559
2025-03-07 10:15:00;5;1.7;2.2;11.0;64.0;569
2025-03-07 10:20:00;358;2.0;2.5;11.1;63.0;579
2025-03-07 10:25:00;355;1.9;2.6;11.3;63.0;589
2025-03-07 10:30:00;1;1.9;2.3;11.3;63.0;598
2025-03-07 10:35:00;357;2.0;2.6;11.5;61.0;609
2025-03-07 10:40:00;356;1.9;2.5;11.6;60.0;619
2025-03-07 10:45:00;1;2.0;2.5;11.8;59.0;627
2025-03-07 10:50:00;4;2.1;2.8;11.7;57.0;634
2025-03-07 10:55:00;1;2.9;3.5;11.6;56.0;643
2025-03-07 11:00:00;4;3.0;3.7;11.6;56.0;651
2025-03-07 11:05:00;4;2.8;3.3;11.9;57.0;657
2025-03-07 11:10:00;357;2.9;3.5;12.0;56.0;664
2025-03-07 11:15:00;0;3.2;3.8;12.1;54.0;670
2025-03-07 11:20:00;359;2.7;3.3;12.2;54.0;672
2025-03-07 11:25:00;356;2.6;3.3;12.5;53.0;675
2025-03-07 11:30:00;354;2.0;2.5;12.8;53.0;676
2025-03-07 11:35:00;357;1.3;1.6;13.1;53.0;676
2025-03-07 11:40:00;350;0.7;1.2;13.5;52.0;677
2025-03-07 11:45:00;43;0.4;0.7;14.1;52.0;679
2025-03-07 11:50:00;113;0.6;1.4;13.6;52.0;686
2025-03-07 11:55:00;117;2.1;2.9;12.1;59.0;694
2025-03-07 12:00:00;119;2.5;2.9;12.0;63.0;695
2025-03-07 12:05:00;114;2.7;3.0;11.9;64.0;695
2025-03-07 12:10:00;115;2.9;3.1;12.0;62.0;696
2025-03-07 12:15:00;117;2.5;2.9;12.1;62.0;694
2025-03-07 12:20:00;120;2.4;2.9;12.1;62.0;694
2025-03-07 12:25:00;116;2.5;2.9;12.1;61.0;693
2025-03-07 12:30:00;116;2.4;2.7;12.2;60.0;691
2025-03-07 12:35:00;117;2.2;2.5;12.3;57.0;690
2025-03-07 12:40:00;119;2.2;2.4;12.4;56.0;689
2025-03-07 12:45:00;114;2.2;2.5;12.4;56.0;688
2025-03-07 12:50:00;116;2.2;2.6;12.4;56.0;685
2025-03-07 12:55:00;123;2.1;2.4;12.4;58.0;682
2025-03-07 13:00:00;136;1.8;2.0;12.5;59.0;678
2025-03-07 13:05:00;128;1.6;1.8;12.7;57.0;674
2025-03-07 13:10:00;125;1.5;1.9;12.7;56.0;668
2025-03-07 13:15:00;129;1.4;1.9;12.8;56.0;663
2025-03-07 13:20:00;118;2.1;2.7;12.9;49.0;662
2025-03-07 13:25:00;114;2.6;2.8;12.7;52.0;657
2025-03-07 13:30:00;113;3.1;3.3;12.8;50.0;651
2025-03-07 13:35:00;111;3.1;3.5;12.9;48.0;643
2025-03-07 13:40:00;111;3.0;3.7;12.7;53.0;635
2025-03-07 13:45:00;119;2.1;2.4;12.8;54.0;624
2025-03-07 13:50:00;124;1.9;2.1;12.8;56.0;614
2025-03-07 13:55:00;120;1.5;1.8;12.8;56.0;607
2025-03-07 14:00:00;123;1.5;1.7;13.0;54.0;598
2025-03-07 14:05:00;122;1.4;1.7;13.0;52.0;590
2025-03-07 14:10:00;113;2.1;2.5;12.8;55.0;583
2025-03-07 14:15:00;115;2.1;2.3;12.8;57.0;573
2025-03-07 14:20:00;123;1.9;2.2;12.9;56.0;564
2025-03-07 14:25:00;124;1.8;2.0;12.9;55.0;554
2025-03-07 14:30:00;125;1.8;2.0;12.9;56.0;543
2025-03-07 14:35:00;129;1.7;2.0;12.9;53.0;537
2025-03-07 14:40:00;137;1.8;2.1;12.8;57.0;528
2025-03-07 14:45:00;134;2.2;2.5;12.8;53.0;513
2025-03-07 14:50:00;135;2.1;2.3;12.8;54.0;500
2025-03-07 14:55:00;136;2.2;2.4;12.8;54.0;479
2025-03-07 15:00:00;139;2.2;2.5;12.9;55.0;422
2025-03-07 15:05:00;143;2.7;3.0;12.8;55.0;466
2025-03-07 15:10:00;145;2.6;2.8;12.8;56.0;451
2025-03-07 15:15:00;146;2.5;2.8;12.7;54.0;436
2025-03-07 15:20:00;151;2.5;2.6;12.8;53.0;405
2025-03-07 15:25:00;155;2.3;2.4;12.8;56.0;406
2025-03-07 15:30:00;155;2.2;2.4;12.8;57.0;391
2025-03-07 15:35:00;158;2.2;2.5;12.9;54.0;377
2025-03-07 15:40:00;160;2.3;2.5;12.8;53.0;363
2025-03-07 15:45:00;164;2.2;2.4;12.8;55.0;349
2025-03-07 15:50:00;161;2.3;2.4;12.7;54.0;334
2025-03-07 15:55:00;160;2.4;2.5;12.7;54.0;319
2025-03-07 16:00:00;159;2.4;2.5;12.7;53.0;304
2025-03-07 16:05:00;157;2.3;2.5;12.6;54.0;289
2025-03-07 16:10:00;164;2.2;2.3;12.7;56.0;274
2025-03-07 16:15:00;166;2.1;2.4;12.7;56.0;258
2025-03-07 16:20:00;162;2.2;2.3;12.7;56.0;243
2025-03-07 16:25:00;159;2.1;2.3;12.7;58.0;227
2025-03-07 16:30:00;152;2.3;2.5;12.5;57.0;212
2025-03-07 16:35:00;152;2.3;2.5;12.5;57.0;197
2025-03-07 16:40:00;147;2.3;2.5;12.5;57.0;182
2025-03-07 16:45:00;153;2.2;2.4;12.6;54.0;166
2025-03-07 16:50:00;151;2.1;2.3;12.6;54.0;151
2025-03-07 16:55:00;156;2.0;2.2;12.6;54.0;136
2025-03-07 17:00:00;151;2.0;2.1;12.6;54.0;121
2025-03-07 17:05:00;142;2.0;2.1;12.6;53.0;107
2025-03-07 17:10:00;145;2.0;2.1;12.6;51.0;92
2025-03-07 17:15:00;151;1.8;1.9;12.6;50.0;79
2025-03-07 17:20:00;147;2.0;2.3;12.6;51.0;67
2025-03-07 17:25:00;136;2.2;2.5;12.3;53.0;56
2025-03-07 17:30:00;136;2.4;2.5;12.3;52.0;44
2025-03-07 17:35:00;137;2.0;2.2;12.2;52.0;35
2025-03-07 17:40:00;136;2.2;2.5;12.2;47.0;27
2025-03-07 17:45:00;133;2.2;2.6;12.0;49.0;19
2025-03-07 17:50:00;131;2.0;2.2;11.9;53.0;17
2025-03-07 17:55:00;129;1.8;2.1;11.6;59.0;13
2025-03-07 18:00:00;121;1.6;1.9;11.4;64.0;8
2025-03-07 18:05:00;125;1.6;1.9;11.3;65.0;4
2025-03-07 18:10:00;128;1.6;1.9;11.2;66.0;2
2025-03-07 18:15:00;128;1.5;1.6;11.2;67.0;0
2025-03-07 18:20:00;135;1.2;1.5;11.1;68.0;0
2025-03-07 18:25:00;141;1.5;1.7;11.0;69.0;
2025-03-07 18:30:00;146;1.4;1.7;11.0;69.0;
2025-03-07 18:35:00;148;1.6;1.7;11.0;70.0;
2025-03-07 18:40:00;150;1.6;1.9;11.0;71.0;
2025-03-07 18:45:00;150;2.0;2.1;11.0;71.0;
2025-03-07 18:50:00;147;2.1;2.3;11.0;71.0;
2025-03-07 18:55:00;146;2.0;2.1;11.0;71.0;
2025-03-07 19:00:00;147;2.0;2.1;11.0;71.0;
2025-03-07 19:05:00;149;1.8;2.1;10.9;72.0;
2025-03-07 19:10:00;148;1.5;1.7;10.9;73.0;
2025-03-07 19:15:00;156;1.3;1.5;10.8;73.0;
2025-03-07 19:20:00;163;0.9;1.2;10.8;73.0;0
2025-03-07 19:25:00;174;0.7;0.8;10.7;73.0;0
2025-03-07 19:30:00;176;0.5;0.7;10.7;74.0;0
2025-03-07 19:35:00;147;0.6;0.9;10.7;74.0;
2025-03-07 19:40:00;147;0.8;1.1;10.7;74.0;
2025-03-07 19:45:00;140;0.5;0.8;10.6;74.0;0
2025-03-07 19:50:00;115;0.3;0.5;10.5;74.0;
